Data,Time,latitude,longitude,PM1,PM2.5,PM10,CO2,SO2,NO2,CO,O3,H2S,TEMP.,HUMI.
08-03-22,14:53:51,29.875549,77.887184,41,53,55,0,0.025,-0.022,0.25,-0.022,0,34.5,29.2
08-03-22,14:53:54,29.875549,77.887184,42,53,54,0,0.025,-0.022,0.25,-0.022,0,34.3,29.4
08-03-22,14:53:57,29.875549,77.887184,42,54,54,0,0.025,-0.022,0.25,-0.022,0,34.1,28.7
08-03-22,14:54:00,29.875549,77.887184,42,55,55,0,0.025,-0.022,0.25,-0.022,0,34.1,28.6
08-03-22,14:54:03,29.875612,77.887184,42,55,56,0,0.025,-0.022,0.25,-0.022,0,34,28.3
08-03-22,14:54:06,29.875612,77.887184,42,55,56,0,0.024,-0.022,0.25,-0.022,0,34,28.4
08-03-22,14:54:09,29.875612,77.887184,41,54,54,0,0.024,-0.022,0.25,-0.022,0,34,28.3
08-03-22,14:54:12,29.875698,77.887082,40,52,52,0,0.024,-0.022,0.25,-0.022,0,34.2,28.4
08-03-22,14:54:15,29.875698,77.887082,39,51,52,0,0.024,-0.022,0.25,-0.022,0,34.2,28.2
08-03-22,14:54:18,29.875698,77.887082,38,49,52,0,0.024,-0.022,0.25,-0.021,0,34.2,28.6
08-03-22,14:54:21,29.875647,77.886853,38,48,51,0,0.024,-0.022,0.24,-0.022,0,34.1,28.5
08-03-22,14:54:23,29.875647,77.886853,38,48,50,0,0.024,-0.022,0.24,-0.021,0,34.1,28.7
08-03-22,14:54:26,29.875647,77.886853,37,47,47,0,0.024,-0.022,0.23,-0.021,0,34.1,29.2
08-03-22,14:54:29,29.875647,77.886853,36,46,49,0,0.024,-0.022,0.24,-0.021,0,34.2,29.2
08-03-22,14:54:32,29.875453,77.886662,35,44,46,0,0.024,-0.022,0.23,-0.021,0,34.1,28.9
08-03-22,14:54:35,29.875453,77.886662,35,43,44,0,0.024,-0.022,0.24,-0.021,0,34.1,28.9
08-03-22,14:54:38,29.875453,77.886662,34,43,44,0,0.024,-0.022,0.23,-0.021,0,34.1,28.6
08-03-22,14:54:41,29.875171,77.886395,34,42,43,0,0.024,-0.022,0.23,-0.021,0,34,28.3
08-03-22,14:54:44,29.875171,77.886395,34,42,42,0,0.024,-0.022,0.23,-0.02,0,34,28.9
08-03-22,14:54:47,29.875171,77.886395,36,43,43,0,0.024,-0.022,0.23,-0.02,0,34,29.6
08-03-22,14:54:50,29.875171,77.886395,38,44,46,0,0.024,-0.021,0.23,-0.02,0,34,29.7
08-03-22,14:54:53,29.874999,77.88623,39,47,49,0,0.024,-0.021,0.23,-0.02,0,33.9,30.3
08-03-22,14:54:56,29.874999,77.88623,40,48,50,0,0.024,-0.021,0.23,-0.021,0,33.9,29.5
08-03-22,14:54:59,29.874999,77.88623,40,48,50,0,0.024,-0.021,0.23,-0.021,0,33.7,29.3
08-03-22,14:55:02,29.874773,77.885963,41,49,51,0,0.024,-0.021,0.23,-0.021,0,33.7,29.3
08-03-22,14:55:05,29.874773,77.885963,41,50,52,0,0.024,-0.021,0.23,-0.02,0,33.6,29.5
08-03-22,14:55:08,29.874773,77.885963,41,50,51,0,0.024,-0.021,0.23,-0.02,0,33.6,29.7
08-03-22,14:55:11,29.874541,77.885772,42,50,52,0,0.024,-0.021,0.23,-0.02,0,33.5,29.9
08-03-22,14:55:14,29.874541,77.885772,43,50,54,0,0.024,-0.021,0.23,-0.02,0,33.4,30.2
08-03-22,14:55:17,29.874541,77.885772,43,52,56,0,0.024,-0.021,0.23,-0.02,0,33.4,30.2
08-03-22,14:55:20,29.874541,77.885772,43,52,56,0,0.024,-0.02,0.23,-0.02,0,33.2,30
08-03-22,14:55:23,29.874115,77.885658,42,52,55,0,0.024,-0.021,0.23,-0.02,0,33.2,30
08-03-22,14:55:26,29.874115,77.885658,40,51,51,0,0.024,-0.021,0.23,-0.02,0,33.2,30.1
08-03-22,14:55:30,29.874115,77.885658,40,50,51,0,0.024,-0.021,0.23,-0.02,0,33.3,29.9
08-03-22,14:55:33,29.873692,77.885429,39,49,49,0,0.023,-0.021,0.23,-0.02,0,33.2,29.8
08-03-22,14:55:36,29.873692,77.885429,39,48,50,0,0.023,-0.021,0.23,-0.02,0,33.2,29.8
08-03-22,14:55:39,29.873692,77.885429,39,48,49,0,0.023,-0.021,0.23,-0.02,0,33.2,30
08-03-22,14:55:43,29.873483,77.8852,39,48,48,0,0.023,-0.021,0.23,-0.02,0,33.3,30.1
08-03-22,14:55:46,29.873483,77.8852,39,48,51,0,0.023,-0.021,0.22,-0.02,0,33.4,29.8
08-03-22,14:55:49,29.873483,77.8852,38,48,50,0,0.023,-0.021,0.23,-0.02,0,33.4,29.6
08-03-22,14:55:52,29.873483,77.8852,38,47,48,0,0.023,-0.021,0.22,-0.02,0,33.6,29.4
08-03-22,14:55:55,29.873479,77.8852,38,46,51,0,0.023,-0.02,0.22,-0.02,0,33.7,29.1
08-03-22,14:55:58,29.873479,77.8852,38,46,51,0,0.023,-0.02,0.22,-0.02,0,33.8,29
08-03-22,14:56:01,29.873479,77.8852,38,46,48,0,0.023,-0.02,0.22,-0.02,0,34,28.9
08-03-22,14:56:03,29.873476,77.8852,38,46,47,0,0.024,-0.02,0.22,-0.02,0,34.1,28.7
08-03-22,14:56:06,29.873476,77.8852,37,46,46,0,0.024,-0.02,0.22,-0.02,0,34.2,28.9
08-03-22,14:56:09,29.873476,77.8852,36,45,46,0,0.023,-0.02,0.22,-0.02,0,34.4,28.4
08-03-22,14:56:12,29.873476,77.8852,36,43,44,0,0.023,-0.02,0.22,-0.02,0,34.5,28.3
08-03-22,14:56:15,29.873346,77.885098,35,43,43,0,0.023,-0.02,0.22,-0.02,0,34.5,28.4
08-03-22,14:56:18,29.873346,77.885098,36,43,48,0,0.023,-0.02,0.22,-0.02,0,34.5,28.7
08-03-22,14:56:21,29.873346,77.885098,36,43,44,0,0.023,-0.02,0.22,-0.02,0,34.4,28.7
08-03-22,14:56:24,29.873193,77.884908,36,44,46,0,0.023,-0.021,0.22,-0.02,0,34.5,28.6
08-03-22,14:56:27,29.873193,77.884908,37,45,46,0,0.023,-0.021,0.23,-0.02,0,34.5,28.5
08-03-22,14:56:30,29.873193,77.884908,37,46,46,0,0.023,-0.021,0.22,-0.02,0,34.6,28.7
08-03-22,14:56:33,29.872958,77.884577,37,46,46,0,0.023,-0.021,0.22,-0.02,0,34.6,28.5
08-03-22,14:56:36,29.872958,77.884577,37,45,45,0,0.023,-0.021,0.22,-0.02,0,34.6,28.5
08-03-22,14:56:39,29.872958,77.884577,38,46,46,0,0.023,-0.021,0.22,-0.02,0,34.7,28.5
08-03-22,14:56:42,29.872958,77.884577,39,46,49,0,0.023,-0.021,0.22,-0.02,0,34.7,28.7
08-03-22,14:56:45,29.872704,77.884208,40,47,51,0,0.023,-0.021,0.22,-0.02,0,34.6,28.5
08-03-22,14:56:48,29.872704,77.884208,41,49,52,0,0.023,-0.021,0.22,-0.02,0,34.6,28.3
08-03-22,14:56:51,29.872704,77.884208,41,50,53,0,0.023,-0.021,0.22,-0.019,0,34.6,28.5
08-03-22,14:56:54,29.872402,77.883878,41,51,54,0,0.023,-0.021,0.22,-0.02,0,34.6,28.7
08-03-22,14:56:57,29.872402,77.883878,41,51,56,0,0.023,-0.021,0.22,-0.02,0,34.6,29.4
08-03-22,14:57:00,29.872402,77.883878,42,51,54,0,0.023,-0.02,0.22,-0.02,0,34.6,29.3
08-03-22,14:57:03,29.872077,77.883522,42,52,58,0,0.023,-0.02,0.22,-0.019,0,34.6,28.8
08-03-22,14:57:06,29.872077,77.883522,43,53,58,0,0.023,-0.02,0.22,-0.019,0,34.5,28.5
08-03-22,14:57:09,29.872077,77.883522,43,55,58,0,0.023,-0.02,0.22,-0.019,0,34.5,28.3
08-03-22,14:57:12,29.872077,77.883522,43,56,56,0,0.023,-0.02,0.21,-0.019,0,34.3,28.5
08-03-22,14:57:15,29.871992,77.883127,43,56,58,0,0.023,-0.02,0.21,-0.019,0,34.3,28.6
08-03-22,14:57:18,29.871992,77.883127,43,56,58,0,0.023,-0.02,0.22,-0.019,0,34.5,28.8
08-03-22,14:57:21,29.871992,77.883127,43,56,57,0,0.023,-0.02,0.22,-0.019,0,34.6,28.8
08-03-22,14:57:24,29.871839,77.882797,43,56,56,0,0.023,-0.02,0.22,-0.019,0,34.7,28.8
08-03-22,14:57:27,29.871839,77.882797,43,56,56,0,0.023,-0.02,0.22,-0.019,0,34.6,28.9
08-03-22,14:57:30,29.871839,77.882797,43,56,56,0,0.023,-0.02,0.22,-0.019,0,34.6,29.6
08-03-22,14:57:33,29.871839,77.882797,43,56,57,0,0.023,-0.02,0.22,-0.019,0,34.6,30.1
08-03-22,14:57:36,29.871569,77.882581,44,56,58,0,0.023,-0.021,0.22,-0.019,0,34.6,30.1
08-03-22,14:57:39,29.871569,77.882581,43,56,62,0,0.024,-0.021,0.22,-0.019,0,34.8,29.7
08-03-22,14:57:42,29.871569,77.882581,43,56,63,0,0.024,-0.021,0.22,-0.019,0,34.8,29.4
08-03-22,14:57:45,29.871375,77.882479,43,55,56,0,0.024,-0.021,0.22,-0.02,0,34.7,28.9
08-03-22,14:57:48,29.871375,77.882479,43,56,60,0,0.024,-0.021,0.22,-0.02,0,34.8,29
08-03-22,14:57:51,29.871375,77.882479,43,56,60,0,0.023,-0.021,0.22,-0.02,0,34.9,28.8
08-03-22,14:57:54,29.871025,77.882288,43,56,59,0,0.023,-0.021,0.22,-0.02,0,34.9,28.9
08-03-22,14:57:57,29.871025,77.882288,44,56,63,0,0.023,-0.021,0.22,-0.02,0,35,29.2
08-03-22,14:58:00,29.871025,77.882288,45,58,68,0,0.023,-0.021,0.22,-0.02,0,35,29.2
08-03-22,14:58:03,29.871025,77.882288,46,60,66,0,0.023,-0.02,0.22,-0.02,0,35,29.2
08-03-22,14:58:06,29.870555,77.882034,46,62,69,0,0.023,-0.02,0.22,-0.02,0,35,29.3
08-03-22,14:58:09,29.870555,77.882034,46,63,72,0,0.023,-0.02,0.22,-0.02,0,34.9,29.3
08-03-22,14:58:12,29.870555,77.882034,46,64,67,0,0.023,-0.02,0.22,-0.02,0,34.9,29.3
08-03-22,14:58:15,29.870256,77.881703,46,64,70,0,0.023,-0.02,0.22,-0.02,0,34.9,29.2
08-03-22,14:58:18,29.870256,77.881703,46,64,67,0,0.023,-0.02,0.22,-0.02,0,34.9,29.5
08-03-22,14:58:21,29.870256,77.881703,46,65,72,0,0.023,-0.02,0.22,-0.02,0,34.9,29.7
08-03-22,14:58:24,29.869906,77.881322,46,65,68,0,0.023,-0.02,0.22,-0.02,0,34.8,29.7
08-03-22,14:58:27,29.869906,77.881322,48,65,65,0,0.023,-0.02,0.22,-0.02,0,34.7,30
08-03-22,14:58:30,29.869906,77.881322,48,66,67,0,0.023,-0.021,0.22,-0.02,0,34.7,30.4
08-03-22,14:58:33,29.869906,77.881322,46,66,67,0,0.023,-0.021,0.22,-0.02,0,34.7,30
08-03-22,14:58:36,29.86949,77.880839,46,64,64,0,0.023,-0.021,0.22,-0.02,0,34.7,29.7
08-03-22,14:58:39,29.86949,77.880839,45,61,61,0,0.023,-0.021,0.22,-0.02,0,34.6,29.6
08-03-22,14:58:42,29.86949,77.880839,44,60,60,0,0.024,-0.021,0.22,-0.02,0,34.6,29.6
08-03-22,14:58:45,29.869092,77.880393,43,58,59,0,0.024,-0.021,0.22,-0.02,0,34.7,29.6
08-03-22,14:58:48,29.869092,77.880393,42,56,56,0,0.024,-0.021,0.22,-0.02,0,34.7,29.5
08-03-22,14:58:51,29.869092,77.880393,42,55,56,0,0.024,-0.021,0.22,-0.02,0,34.7,29.4
08-03-22,14:58:54,29.869092,77.880393,42,54,57,0,0.024,-0.021,0.22,-0.02,0,34.8,29.5
08-03-22,14:58:57,29.868686,77.880063,41,53,55,0,0.023,-0.021,0.22,-0.02,0,34.7,29.9
08-03-22,14:59:00,29.868686,77.880063,42,52,52,0,0.024,-0.02,0.22,-0.02,0,34.8,29.9
08-03-22,14:59:03,29.868686,77.880063,42,51,54,0,0.024,-0.02,0.22,-0.02,0,34.9,29.9
08-03-22,14:59:06,29.868358,77.879732,42,52,55,0,0.023,-0.02,0.22,-0.019,0,34.9,29.7
08-03-22,14:59:09,29.868358,77.879732,42,52,54,0,0.023,-0.02,0.22,-0.019,0,34.9,29.7
08-03-22,14:59:12,29.868358,77.879732,42,53,53,0,0.023,-0.02,0.22,-0.02,0,35,29.7
08-03-22,14:59:15,29.868072,77.879465,43,53,55,0,0.023,-0.02,0.22,-0.02,0,35.1,29.7
08-03-22,14:59:18,29.868072,77.879465,44,54,55,0,0.023,-0.021,0.22,-0.02,0,35.1,29.8
08-03-22,14:59:21,29.868072,77.879465,45,56,56,0,0.023,-0.021,0.23,-0.02,0,35.2,30
08-03-22,14:59:24,29.868072,77.879465,45,56,59,0,0.023,-0.021,0.23,-0.02,0,35.3,29.9
08-03-22,14:59:25,29.867834,77.879147,46,56,60,0,0.023,-0.021,0.23,-0.02,0,35.3,30.2
08-03-22,14:59:28,29.867834,77.879147,47,57,58,0,0.023,-0.021,0.23,-0.02,0,35.4,30.1
08-03-22,14:59:31,29.867834,77.879147,48,58,60,0,0.023,-0.021,0.23,-0.02,0,35.5,29.8
08-03-22,14:59:34,29.867605,77.878957,48,60,62,0,0.024,-0.021,0.23,-0.02,0,35.6,29.6
08-03-22,14:59:38,29.867605,77.878957,47,60,61,0,0.024,-0.021,0.23,-0.021,0,35.4,29.6
08-03-22,14:59:41,29.867605,77.878957,47,59,60,0,0.024,-0.021,0.24,-0.021,0,35.4,29.8
08-03-22,14:59:44,29.867242,77.878893,46,59,59,0,0.024,-0.021,0.23,-0.021,0,35.3,29.8
08-03-22,14:59:47,29.867242,77.878893,46,57,57,0,0.024,-0.021,0.23,-0.021,0,35.3,29.8
08-03-22,14:59:50,29.867242,77.878893,46,57,58,0,0.024,-0.021,0.23,-0.021,0,35.4,29.8
08-03-22,14:59:53,29.867242,77.878893,46,57,60,0,0.024,-0.021,0.23,-0.02,0,35.3,29.9
08-03-22,14:59:56,29.866794,77.878817,46,57,59,0,0.024,-0.021,0.23,-0.021,0,35.2,30.3
08-03-22,15:00:00,29.866794,77.878817,46,57,59,0,0.024,-0.021,0.23,-0.021,0,35.1,30.4
08-03-22,15:00:03,29.866794,77.878817,46,58,60,0,0.024,-0.021,0.23,-0.02,0,35,30.5
08-03-22,15:00:06,29.866413,77.878779,46,58,60,0,0.024,-0.021,0.23,-0.021,0,35.1,30.5
08-03-22,15:00:09,29.866413,77.878779,45,56,60,0,0.024,-0.022,0.24,-0.021,0,35.2,30.5
08-03-22,15:00:12,29.866413,77.878779,44,55,57,0,0.024,-0.022,0.24,-0.021,0,35.4,30.1
08-03-22,15:00:15,29.866012,77.878702,45,54,56,0,0.024,-0.022,0.24,-0.021,0,35.3,29.8
08-03-22,15:00:18,29.866012,77.878702,45,55,57,0,0.024,-0.022,0.24,-0.021,0,35.4,29.6
08-03-22,15:00:21,29.866012,77.878702,46,55,58,0,0.024,-0.022,0.24,-0.021,0,35.4,29.7
08-03-22,15:00:24,29.866012,77.878702,50,57,60,0,0.025,-0.022,0.24,-0.021,0,35.5,29.6
08-03-22,15:00:27,29.86551,77.878677,51,60,65,0,0.025,-0.022,0.24,-0.021,0,35.5,29.3
08-03-22,15:00:30,29.86551,77.878677,51,62,64,0,0.025,-0.022,0.25,-0.021,0,35.5,29.2
08-03-22,15:00:32,29.86551,77.878677,51,62,63,0,0.025,-0.022,0.25,-0.021,0,35.5,29.4
08-03-22,15:00:35,29.86496,77.878639,51,62,62,0,0.025,-0.022,0.25,-0.021,0,35.5,29.4
08-03-22,15:00:38,29.86496,77.878639,52,62,64,0,0.025,-0.022,0.24,-0.021,0,35.5,29.6
08-03-22,15:00:41,29.86496,77.878639,63,63,72,0,0.025,-0.022,0.25,-0.021,0,35.5,29.7
08-03-22,15:00:44,29.86496,77.878639,70,73,75,0,0.024,-0.022,0.25,-0.021,0,35.4,30.1
08-03-22,15:00:47,29.86441,77.878601,73,84,88,0,0.024,-0.022,0.24,-0.021,0,35.4,30.1
08-03-22,15:00:50,29.86441,77.878601,75,89,91,0,0.024,-0.022,0.24,-0.02,0,35.2,30.5
08-03-22,15:00:53,29.86441,77.878601,77,92,92,0,0.024,-0.021,0.24,-0.02,0,35.2,30.7
08-03-22,15:00:56,29.86441,77.878601,76,93,95,0,0.024,-0.021,0.24,-0.02,0,35.1,30.9
08-03-22,15:00:59,29.86441,77.878601,74,93,97,0,0.024,-0.021,0.23,-0.02,0,35,31.1
08-03-22,15:01:02,29.86441,77.878601,74,90,95,0,0.024,-0.021,0.23,-0.02,0,34.8,31.1
08-03-22,15:01:05,29.8633,77.878461,74,90,93,0,0.024,-0.021,0.23,-0.02,0,34.7,31.2
08-03-22,15:01:09,29.8633,77.878461,74,90,91,0,0.024,-0.021,0.23,-0.02,0,34.6,31.6
08-03-22,15:01:12,29.8633,77.878461,75,90,97,0,0.024,-0.021,0.22,-0.02,0,34.5,31.6
08-03-22,15:01:15,29.8633,77.878461,74,91,96,0,0.024,-0.021,0.22,-0.02,0,34.5,31.7
08-03-22,15:01:18,29.862766,77.87841,66,90,93,0,0.024,-0.021,0.22,-0.02,0,34.6,31.8
08-03-22,15:01:21,29.862766,77.87841,61,80,82,0,0.023,-0.021,0.22,-0.02,0,34.6,31.8
08-03-22,15:01:24,29.862766,77.87841,60,74,78,0,0.023,-0.021,0.22,-0.02,0,34.6,31.9
08-03-22,15:01:27,29.862353,77.878397,60,73,77,0,0.023,-0.021,0.22,-0.02,0,34.6,32
08-03-22,15:01:30,29.862353,77.878397,61,73,73,0,0.023,-0.021,0.22,-0.02,0,34.6,32
08-03-22,15:01:33,29.862353,77.878397,62,74,76,0,0.023,-0.021,0.22,-0.02,0,34.8,31.8
08-03-22,15:01:36,29.862003,77.878372,62,76,78,0,0.023,-0.021,0.22,-0.02,0,34.8,31.7
08-03-22,15:01:39,29.862003,77.878372,63,77,81,0,0.023,-0.021,0.22,-0.02,0,35,31.7
08-03-22,15:01:42,29.862003,77.878372,63,77,81,0,0.023,-0.021,0.22,-0.02,0,35.2,31.7
08-03-22,15:01:45,29.862003,77.878372,63,78,80,0,0.023,-0.021,0.22,-0.02,0,35.4,31.5
08-03-22,15:01:48,29.861838,77.878359,62,78,79,0,0.024,-0.021,0.22,-0.02,0,35.6,31.1
08-03-22,15:01:51,29.861838,77.878359,61,77,77,0,0.024,-0.021,0.23,-0.02,0,35.7,30.7
08-03-22,15:01:54,29.861838,77.878359,61,76,76,0,0.024,-0.021,0.23,-0.02,0,35.5,30.6
08-03-22,15:01:57,29.861485,77.87841,60,76,77,0,0.024,-0.021,0.23,-0.02,0,35.4,30.8
08-03-22,15:02:00,29.861485,77.87841,59,74,78,0,0.024,-0.021,0.23,-0.02,0,35.3,31
08-03-22,15:02:03,29.861485,77.87841,57,72,72,0,0.024,-0.021,0.23,-0.02,0,35.3,31.1
08-03-22,15:02:06,29.861485,77.87841,55,70,71,0,0.024,-0.021,0.23,-0.02,0,35.3,31.1
08-03-22,15:02:09,29.861142,77.878613,54,67,69,0,0.024,-0.021,0.23,-0.02,0,35.2,31.2
08-03-22,15:02:12,29.861142,77.878613,53,66,66,0,0.024,-0.021,0.23,-0.02,0,35.2,31.3
08-03-22,15:02:15,29.861142,77.878613,52,65,65,0,0.024,-0.021,0.23,-0.02,0,35.1,31.3
08-03-22,15:02:18,29.860668,77.87888,52,64,65,0,0.024,-0.021,0.23,-0.02,0,35.1,31.4
08-03-22,15:02:21,29.860668,77.87888,54,64,64,0,0.024,-0.021,0.23,-0.02,0,35,31.3
08-03-22,15:02:24,29.860668,77.87888,54,65,70,0,0.024,-0.021,0.23,-0.02,0,35,31.3
08-03-22,15:02:27,29.860141,77.879198,54,66,70,0,0.024,-0.021,0.23,-0.02,0,35,31.3
08-03-22,15:02:30,29.860141,77.879198,54,66,68,0,0.024,-0.021,0.23,-0.02,0,35,31.3
08-03-22,15:02:33,29.860141,77.879198,55,67,68,0,0.024,-0.021,0.23,-0.02,0,34.9,31.3
08-03-22,15:02:36,29.860141,77.879198,56,67,71,0,0.023,-0.021,0.22,-0.02,0,34.8,31.5
08-03-22,15:02:39,29.859613,77.879503,57,69,70,0,0.023,-0.021,0.22,-0.02,0,34.8,31.7
08-03-22,15:02:42,29.859613,77.879503,57,69,71,0,0.023,-0.021,0.22,-0.02,0,34.8,31.9
08-03-22,15:02:45,29.859613,77.879503,58,70,73,0,0.024,-0.021,0.22,-0.02,0,34.8,31.8
08-03-22,15:02:48,29.859136,77.879821,58,70,72,0,0.024,-0.021,0.22,-0.02,0,34.7,31.7
08-03-22,15:02:51,29.859136,77.879821,58,70,72,0,0.023,-0.021,0.22,-0.02,0,34.5,32
08-03-22,15:02:54,29.859136,77.879821,57,70,73,0,0.023,-0.021,0.22,-0.02,0,34.4,32.4
08-03-22,15:02:57,29.858736,77.880228,56,70,70,0,0.023,-0.021,0.22,-0.02,0,34.4,32.7
08-03-22,15:03:00,29.858736,77.880228,55,69,70,0,0.023,-0.021,0.22,-0.02,0,34.6,32.6
08-03-22,15:03:03,29.858736,77.880228,55,67,69,0,0.023,-0.021,0.22,-0.02,0,34.6,32.4
08-03-22,15:03:06,29.858736,77.880228,55,67,69,0,0.023,-0.021,0.22,-0.02,0,34.6,32.7
08-03-22,15:03:09,29.858284,77.8808,54,66,68,0,0.023,-0.021,0.22,-0.02,0,34.6,33.1
08-03-22,15:03:12,29.858284,77.8808,52,65,66,0,0.023,-0.021,0.22,-0.02,0,34.6,32.9
08-03-22,15:03:15,29.858284,77.8808,52,63,65,0,0.023,-0.02,0.23,-0.02,0,34.8,32.8
08-03-22,15:03:18,29.857893,77.881169,51,62,64,0,0.023,-0.02,0.23,-0.02,0,34.8,32.7
08-03-22,15:03:20,29.857893,77.881169,51,62,64,0,0.023,-0.02,0.23,-0.02,0,34.9,32.8
08-03-22,15:03:23,29.857893,77.881169,52,62,65,0,0.023,-0.02,0.22,-0.02,0,34.9,32.5
08-03-22,15:03:26,29.857893,77.881169,51,63,63,0,0.023,-0.02,0.22,-0.02,0,34.9,32.4
08-03-22,15:03:29,29.857686,77.88136,51,62,64,0,0.023,-0.02,0.22,-0.02,0,35,32.3
08-03-22,15:03:33,29.857686,77.88136,51,62,65,0,0.023,-0.02,0.22,-0.019,0,35,32
08-03-22,15:03:36,29.857686,77.88136,51,63,64,0,0.023,-0.02,0.22,-0.019,0,35,31.7
08-03-22,15:03:39,29.857566,77.881309,52,63,64,0,0.023,-0.02,0.22,-0.019,0,35.2,32
08-03-22,15:03:42,29.857566,77.881309,53,64,65,0,0.023,-0.02,0.22,-0.019,0,35.3,31.9
08-03-22,15:03:45,29.857566,77.881309,53,65,65,0,0.023,-0.02,0.22,-0.019,0,35.5,31.9
08-03-22,15:03:48,29.857238,77.880851,53,65,66,0,0.023,-0.02,0.22,-0.019,0,35.7,31.5
08-03-22,15:03:51,29.857238,77.880851,53,65,67,0,0.023,-0.02,0.22,-0.02,0,35.7,31.3
08-03-22,15:03:54,29.857238,77.880851,53,65,67,0,0.023,-0.02,0.22,-0.019,0,35.7,31.4
08-03-22,15:03:55,29.857238,77.880851,52,64,66,0,0.023,-0.02,0.22,-0.019,0,35.6,31.8
08-03-22,15:03:58,29.856876,77.880292,52,64,65,0,0.023,-0.02,0.22,-0.019,0,35.6,31.7
08-03-22,15:04:01,29.856876,77.880292,52,63,63,0,0.023,-0.02,0.22,-0.019,0,35.5,31.9
08-03-22,15:04:04,29.856876,77.880292,52,63,65,0,0.023,-0.02,0.22,-0.02,0,35.4,32.1
08-03-22,15:04:07,29.856504,77.87972,52,63,71,0,0.023,-0.021,0.22,-0.02,0,35.4,32.4
08-03-22,15:04:10,29.856504,77.87972,52,63,71,0,0.023,-0.021,0.22,-0.02,0,35.3,32.4
08-03-22,15:04:13,29.856504,77.87972,51,63,66,0,0.023,-0.021,0.22,-0.02,0,35.3,32.6
08-03-22,15:04:16,29.856154,77.87916,50,62,64,0,0.023,-0.021,0.22,-0.02,0,35.2,32.6
08-03-22,15:04:19,29.856154,77.87916,51,62,65,0,0.023,-0.021,0.22,-0.02,0,35.2,32.5
08-03-22,15:04:22,29.856154,77.87916,51,62,65,0,0.023,-0.021,0.22,-0.02,0,35.1,32.6
08-03-22,15:04:27,29.856154,77.87916,52,62,64,0,0.023,-0.021,0.22,-0.02,0,35.1,32.7
08-03-22,15:04:30,29.855865,77.87869,52,63,65,0,0.024,-0.021,0.22,-0.02,0,35.2,32.5
08-03-22,15:04:33,29.855865,77.87869,53,64,66,0,0.023,-0.021,0.22,-0.02,0,35,32.3
08-03-22,15:04:36,29.855865,77.87869,54,65,67,0,0.023,-0.021,0.22,-0.02,0,35,32.2
08-03-22,15:04:39,29.855557,77.878257,55,66,68,0,0.023,-0.02,0.22,-0.02,0,35.1,32.1
08-03-22,15:04:42,29.855557,77.878257,55,68,72,0,0.023,-0.02,0.22,-0.02,0,35.3,32
08-03-22,15:04:45,29.855557,77.878257,55,67,69,0,0.023,-0.02,0.22,-0.02,0,35.3,31.7
08-03-22,15:04:48,29.85522,77.87771,54,67,68,0,0.023,-0.02,0.22,-0.02,0,35.2,31.6
08-03-22,15:04:51,29.85522,77.87771,54,67,69,0,0.023,-0.02,0.21,-0.02,0,35.2,31.8
08-03-22,15:04:54,29.85522,77.87771,54,67,69,0,0.023,-0.02,0.22,-0.02,0,35.3,32
08-03-22,15:04:57,29.85522,77.87771,56,67,68,0,0.023,-0.02,0.21,-0.02,0,35.5,31.9
08-03-22,15:05:00,29.854845,77.877126,56,68,69,0,0.023,-0.02,0.22,-0.02,0,35.5,31.9
08-03-22,15:05:03,29.854845,77.877126,56,69,72,0,0.023,-0.02,0.22,-0.02,0,35.6,31.6
08-03-22,15:05:06,29.854845,77.877126,56,69,76,0,0.023,-0.02,0.22,-0.02,0,35.6,31.8
08-03-22,15:05:09,29.854501,77.876541,56,69,76,0,0.023,-0.021,0.22,-0.02,0,35.5,31.9
08-03-22,15:05:12,29.854501,77.876541,55,68,71,0,0.024,-0.021,0.23,-0.02,0,35.4,32.1
08-03-22,15:05:15,29.854501,77.876541,55,67,71,0,0.023,-0.021,0.23,-0.02,0,35.3,32.5
08-03-22,15:05:18,29.854501,77.876541,54,67,70,0,0.023,-0.021,0.23,-0.02,0,35.4,32.4
08-03-22,15:05:21,29.854253,77.876172,54,67,69,0,0.024,-0.021,0.23,-0.02,0,35.3,32.7
08-03-22,15:05:24,29.854253,77.876172,53,66,68,0,0.024,-0.021,0.23,-0.02,0,35.4,32.7
08-03-22,15:05:27,29.854253,77.876172,54,66,66,0,0.023,-0.021,0.23,-0.02,0,35.6,32.4
08-03-22,15:05:30,29.854253,77.876172,54,66,67,0,0.023,-0.021,0.23,-0.02,0,35.6,32.2
08-03-22,15:05:33,29.854253,77.876172,52,65,70,0,0.023,-0.021,0.23,-0.02,0,35.5,32.4
08-03-22,15:05:36,29.854253,77.876172,51,64,66,0,0.023,-0.021,0.23,-0.021,0,35.5,32.6
08-03-22,15:05:39,29.853376,77.875676,51,63,65,0,0.023,-0.021,0.23,-0.021,0,35.5,32.8
08-03-22,15:05:42,29.853376,77.875676,52,63,64,0,0.023,-0.021,0.23,-0.02,0,35.5,33
08-03-22,15:05:45,29.853376,77.875676,52,63,63,0,0.023,-0.021,0.23,-0.02,0,35.7,32.9
08-03-22,15:05:48,29.853376,77.875676,52,63,64,0,0.023,-0.021,0.23,-0.02,0,35.9,32.7
08-03-22,15:05:51,29.853249,77.875523,52,63,65,0,0.024,-0.021,0.23,-0.02,0,36.1,32.8
